Time,Total
1162.266,-51887
1162.297,13649
1162.328,-30042
1162.359,-8196
1162.391,-8197
1162.422,-51887
1162.438,-8196
1162.469,57340
1162.5,13648
1162.531,-51887
1162.563,-51887
1162.594,101030
1162.609,13648
1162.719,-8197
1162.734,-51887
1162.75,-30042
1162.766,-51887
1162.781,101030
1162.797,-8196
1162.813,13648
1162.859,-8196
1162.891,-51887
1162.906,-51887
1162.953,-30042
1162.969,-8196
1163.0,-51887
1163.031,-8196
1163.063,79185
1163.094,-51887
1163.125,-30042
1163.156,-30042
1163.172,35494
1163.203,35494
1163.234,35494
1163.266,13649
1163.297,-51887
1163.328,122875
1163.344,-51887
1163.391,13649
1163.406,35494
1163.438,79185
1163.469,-30042
1163.5,-51887
1163.531,-8197
1163.563,-30042
1163.578,13649
1163.609,-8197
1163.641,-30042
1163.672,-8197
1163.734,-8196
1163.75,79184
1163.766,-51887
1163.781,13649
1163.797,79185
1163.844,35494
1163.875,13649
1163.906,35494
1163.922,35494
1163.953,35494
1163.984,57339
1164.016,57339
1164.047,-8196
1164.078,35494
1164.094,-51887
1164.141,-8197
1164.156,-51887
1164.188,35494
1164.219,79185
1164.25,57339
1164.281,101030
1164.313,35494
1164.344,-30042
1164.375,35494
1164.406,-30042
1164.438,-30042
1164.453,-8197
1164.484,-8197
1164.516,-51887
1164.547,-51887
1164.609,-30042
1164.641,-30042
1164.672,13648
1164.703,13648
1164.719,-8196
1164.766,-30042
1164.781,13649
1164.813,-8197
1164.844,122876
1164.875,-8196
1164.906,-8196
1164.922,-8196
1164.953,35494
1164.969,-51887
1165.0,-8196
1165.031,13649
1165.047,35494
1165.078,13649
1165.094,-51887
1165.125,-8197
1165.156,-30042
1165.172,57339
1165.203,57340
1165.219,122875
1165.25,57339
1165.281,-30042
1165.297,-30042
1165.328,-8196
1165.344,-30042
1165.375,35494
1165.406,-8197
1165.422,13648
1165.469,-8196
1165.484,13649
1165.5,-8196
1165.531,-30042
1165.563,-30042
1165.594,79185
1165.609,-8197
1165.641,-30042
1165.672,-30042
1165.688,35494
1165.719,57340
1165.734,-30042
1165.766,13649
1165.781,-30042
1165.813,35494
1165.828,13648
1165.875,35494
1165.891,13649
1165.906,-30042
1165.938,-30042
1165.969,-51887
1165.984,-30042
1166.016,57340
1166.047,79185
1166.063,-8196
1166.094,35494
1166.109,-30042
1166.141,13649
1166.172,13649
1166.188,35494
1166.219,-30042
1166.234,-8196
1166.266,-51887
1166.297,-51887
1166.344,-8197
1166.375,13649
1166.406,57339
1166.422,35494
1166.453,13649
1166.469,57339
1166.5,35494
1166.531,-30042
1166.547,-30042
1166.578,101030
1166.594,-30042
1166.625,13649
1166.656,57339
1166.672,35494
1166.703,-30042
1166.719,13649
1166.75,-8196
1166.781,-8196
1166.797,13648
1166.828,35494
1166.844,13649
1166.891,79185
1166.906,-30042
1166.922,35494
1166.953,-8196
1166.969,13649
1167.0,13648
1167.031,35494
1167.047,-51887
1167.078,13649
1167.094,13649
1167.125,-8196
1167.156,-51887
1167.172,-51887
1167.266,13649
1167.281,-8197
1167.297,-30042
1167.328,13649
1167.359,-30042
1167.391,-51887
1167.406,-8197
1167.438,13649
1167.453,101030
1167.484,35494
1167.516,-8197
1167.531,-30042
1167.563,-51887
1167.578,-51887
1167.609,-51887
1167.641,-8197
1167.656,57339
1167.688,-30042
1167.703,35494
1167.734,-30042
1167.766,13649
1167.781,-8196
1167.813,-8197
1167.828,-30042
1167.859,79185
1167.891,35494
1167.906,57340
1167.938,35494
1167.969,13649
1167.984,-8196
1168.016,57340
1168.047,57339
1168.063,13649
1168.094,13649
1168.109,-30042
1168.172,-30042
1168.203,-30042
1168.234,13649
1168.266,-51887
1168.281,-30042
1168.313,-30042
1168.328,-30042
1168.359,57339
1168.391,13648
1168.406,13649
1168.438,57340
1168.453,13648
1168.484,-8196
1168.516,35494
1168.531,79185
1168.563,13649
1168.578,-51887
1168.609,-8197
1168.641,-8197
1168.656,35494
1168.688,-30042
1168.703,-30042
1168.734,-30042
1168.766,13649
1168.781,13649
1168.797,-30042
1168.828,13649
1168.859,-8197
1168.891,79185
1168.906,13649
1168.938,57339
1168.953,-8197
1168.984,-51887
1169.016,-30042
1169.031,-30042
1169.063,-30042
1169.078,-8197
1169.094,-51887
1169.125,35494
1169.156,-8197
1169.172,-51887
1169.203,35494
1169.219,13649
1169.25,-30042
1169.281,-8197
1169.297,-8196
1169.328,-51887
1169.344,35494
1169.375,57339
1169.406,-30042
1169.422,-8196
1169.453,13649
1169.469,-51887
1169.5,-51887
1169.531,-51887
1169.547,-30042
1169.578,-8197
1169.594,79185
1169.625,-8196
1169.656,13649
1169.672,13649
1169.703,57339
1169.719,35494
1169.75,-30042
1169.781,-30042
1169.797,13649
1169.828,-8196
1169.844,-51887
1169.891,13649
1169.984,-8197
1170.0,-30042
1170.016,-8196
1170.063,13649
1170.078,35494
1170.109,35494
1170.141,13649
1170.156,57339
1170.188,-30042
1170.203,-51887
1170.234,13649
1170.266,13648
1170.281,-51887
1170.313,-30042
1170.328,13649
1170.359,-8196
1170.391,13649
1170.406,-30042
1170.438,-30042
1170.453,35494
1170.484,-8196
1170.516,13649
1170.531,-30042
1170.563,13649
1170.578,79185
1170.609,35494
1170.641,-51887
1170.656,-30042
1170.688,-51887
1170.703,13649
1170.734,-30042
1170.766,-8196
1170.781,-8196
1170.813,-51887
1170.828,13649
1170.859,-30042
1170.891,-51887
1170.906,13648
1170.938,-8197
1170.969,35494
1170.984,-51887
1171.016,-30042
1171.047,-8197
1171.063,35494
1171.094,-30042
1171.109,-30042
1171.141,13649
1171.172,-30042
1171.188,13649
1171.219,35494
1171.234,13649
1171.266,-51887
1171.297,13649
1171.313,-51887
1171.344,13649
1171.359,-8197
1171.391,-8196
1171.422,-51887
1171.438,-8196
1171.469,13649
1171.484,-8196
1171.516,-30042
1171.547,101030
1171.563,122875
1171.594,35494
1171.609,13649
1171.641,122875
1171.672,57340
1171.688,13649
1171.719,35494
1171.797,-30042
1171.828,35494
1171.844,13649
1171.891,35494
1171.906,13649
1171.938,35494
1171.953,79185
1171.984,-30042
1172.016,57339
1172.031,-30042
1172.063,-8197
1172.078,57339
1172.109,13648
1172.141,-30042
1172.156,35494
1172.188,-8197
1172.203,35494
1172.234,-51887
1172.266,13649
1172.281,13648
1172.313,13649
1172.328,-51887
1172.359,-30042
1172.391,-30042
1172.406,57340
1172.438,-8196
1172.453,-8197
1172.484,13649
1172.516,35494
1172.531,-8197
1172.563,35494
1172.578,-8196
1172.609,-8197
1172.641,35494
1172.656,-51887
1172.688,-8197
1172.734,-8197
1172.766,-51887
1172.797,57340
1172.828,13649
1172.844,-30042
1172.891,-51887
1172.906,-51887
1172.922,35494
1172.938,35494
1172.969,101030
1173.0,-8197
1173.031,-30042
1173.047,-30042
1173.078,35494
1173.094,35494
1173.125,57340
1173.156,-51887
1173.172,35494
1173.203,-8196
1173.219,-51887
1173.25,13649
1173.281,-8196
1173.297,35494
1173.328,13649
1173.344,57339
1173.375,-30042
1173.406,79185
1173.422,-51887
1173.453,-30042
1173.469,57340
1173.5,-51887
1173.531,-8196
1173.547,-30042
1173.578,35494
1173.594,-30042
1173.703,-8196
1173.719,13649
1173.734,-30042
1173.75,35494
1173.766,-30042
1173.781,-8197
1173.797,-51887
1173.828,35494
1173.844,57339
1173.859,101030
1173.891,35494
1173.922,79185
1173.953,-8197
1173.969,-30042
1174.0,13648
1174.031,-30042
1174.047,57339
1174.078,57339
1174.094,-8197
1174.125,-30042
1174.156,57339
1174.172,-8197
1174.203,13649
1174.219,-30042
1174.25,-8197
1174.281,35494
1174.297,-30042
1174.328,-30042
1174.344,-51887
1174.375,35494
1174.406,13649
1174.422,-8196
1174.453,35494
1174.469,57340
1174.5,-51887
1174.531,13649
1174.547,13649
1174.578,13649
1174.594,13649
1174.625,-8196
1174.688,35494
1174.719,13649
1174.734,-8196
1174.766,57340
1174.797,-30042
1174.813,35494
1174.844,35494
1174.859,-51887
1174.906,-8197
1174.922,13649
1174.938,-8197
1174.953,79185
1174.984,-51887
1175.016,-30042
1175.047,-8197
1175.063,13648
1175.094,57340
1175.109,57339
1175.141,-30042
1175.172,35494
1175.188,-30042
1175.219,35494
1175.234,35494
1175.266,57339
1175.297,35494
1175.313,13648
1175.344,13648
1175.359,13648
1175.391,13649
1175.422,-30042
1175.438,13649
1175.469,-30042
1175.484,13649
1175.516,13649
1175.547,35494
1175.625,57340
1175.641,13648
1175.672,35494
1175.703,-8196
1175.734,35494
1175.766,-8196
1175.781,13649
1175.813,35494
1175.828,35494
1175.859,-8196
1175.891,-8197
1175.922,57339
1175.953,-51887
1175.969,13649
1176.0,13649
1176.016,13648
1176.031,-30042
1176.063,35494
1176.094,-30042
1176.125,-8196
1176.156,13649
1176.172,-8197
1176.203,13648
1176.219,-51887
1176.25,-30042
1176.281,-30042
1176.297,-8197
1176.328,13649
1176.344,-8196
1176.375,-30042
1176.406,35494
1176.422,13649
1176.453,-30042
1176.469,57340
1176.5,35494
1176.563,13649
1176.594,13649
1176.625,57340
1176.656,-51887
1176.688,-8197
1176.703,79185
1176.734,-51887
1176.766,13649
1176.781,57339
1176.813,-30042
1176.828,-8197
1176.859,-8197
1176.891,-30042
1176.922,57340
1176.953,13648
1176.969,-51887
1177.0,-30042
1177.031,35494
1177.063,13649
1177.094,-8197
1177.109,-8196
1177.141,57339
1177.172,-30042
1177.188,-51887
1177.219,57340
1177.234,13649
1177.266,35494
1177.297,-51887
1177.313,13649
1177.344,13648
1177.359,-51887
1177.391,13649
1177.422,-30042
1177.469,35494
1177.484,-51887
1177.531,-8196
1177.547,-8196
1177.578,-30042
1177.594,-30042
1177.625,-8196
1177.656,-30042
1177.672,57340
1177.703,-8197
1177.719,-51887
1177.75,-8196
1177.781,-51887
1177.797,-8196
1177.813,-51887
1177.844,-51887
1177.859,13649
1177.891,-51887
1177.922,-30042
1177.969,57339
1177.984,-51887
1178.0,13649
1178.047,-30042
1178.063,-8197
1178.094,-51887
1178.109,-8196
1178.141,13649
1178.172,35494
1178.188,35494
1178.219,57340
1178.234,57340
1178.266,57340
1178.297,13648
1178.313,-30042
1178.406,-51887
1178.422,-30042
1178.438,-30042
1178.469,-8197
1178.5,-30042
1178.531,79185
1178.547,35494
1178.578,35494
1178.594,-8196
1178.625,13649
1178.656,35494
1178.672,57340
1178.703,35494
1178.719,35494
1178.75,-8196
1178.781,13648
1178.797,57339
1178.813,-30042
1178.844,-8196
1178.859,13648
1178.891,-30042
1178.922,-51887
1178.969,122876
1178.984,35494
1179.016,-8197
1179.031,35494
1179.078,13649
1179.094,57340
1179.125,13649
1179.156,-51887
1179.172,13648
1179.203,-8196
1179.219,-8197
1179.25,-30042
1179.281,13649
1179.297,-30042
1179.328,-51887
1179.344,-8197
1179.375,13649
1179.406,-30042
1179.422,-30042
1179.453,-30042
1179.469,13649
1179.5,-8197
1179.531,57339
1179.547,-51887
1179.578,-30042
1179.594,-8197
1179.625,-30042
1179.656,13649
1179.672,-51887
1179.703,-8196
1179.719,57339
1179.75,-8196
1179.781,35494
1179.797,13649
1179.813,-51887
1179.844,35494
1179.859,35494
1179.891,13649
1179.922,13648
1179.969,-8196
1179.984,-30042
1180.016,-51887
1180.031,-8196
1180.078,13649
1180.094,57340
1180.125,-30042
1180.156,57340
1180.188,57339
1180.203,13649
1180.234,-30042
1180.266,-30042
1180.281,-51887
1180.313,-30042
1180.328,13649
1180.359,35494
1180.391,13649
1180.406,-8196
1180.438,13649
1180.453,-8196
1180.484,13649
1180.516,79185
1180.531,-30042
1180.563,-51887
1180.578,-8196
1180.609,35494
1180.641,-30042
1180.656,13649
1180.688,35494
1180.703,-30042
1180.734,35494
1180.766,35494
1180.781,13649
1180.813,35494
1180.828,13649
1180.859,-8197
1180.891,-8197
1180.906,-8196
1180.938,-30042
1180.984,-30042
1181.0,35494
1181.047,-30042
1181.078,13649
1181.094,13649
1181.125,-51887
1181.313,-51887
1181.484,13649
1181.516,35494
1181.531,-8196
1181.578,-30042
1181.594,-8197
1181.625,57339
1181.656,57339
1181.672,-51887
1181.703,35494
1181.719,-8196
1181.75,13649
1181.781,35494
1181.797,13649
1181.813,35494
1181.844,-8197
1181.859,-30042
1181.953,-30042
1181.969,-51887
1181.984,-30042
1182.016,35494
1182.047,13649
1182.063,-8196
1182.094,-8196
1182.109,57339
1182.141,-8197
1182.172,-30042
1182.188,-30042
1182.219,-51887
1182.234,35494
1182.266,-30042
1182.297,13649
1182.313,-51887
1182.344,13649
1182.359,-30042
1182.391,-8197
1182.422,-8197
1182.438,35494
1182.469,-30042
1182.484,-8196
1182.516,-8196
1182.547,-30042
1182.563,57339
1182.594,-8196
1182.609,-8197
1182.641,-30042
1182.672,-30042
1182.688,57339
1182.719,35494
1182.734,35494
1182.766,-8197
1182.797,13648
1182.813,-30042
1182.859,-8196
1182.875,-30042
1182.906,-8196
1182.938,-8197
1182.984,-51887
1183.0,-51887
1183.031,79185
1183.047,35494
1183.078,35494
1183.109,101030
1183.125,-30042
1183.156,-30042
1183.188,-30042
1183.203,57340
1183.234,-30042
1183.25,57339
1183.281,13649
1183.313,35494
1183.328,-30042
1183.359,35494
1183.375,13649
1183.406,-8196
1183.438,13649
1183.453,-30042
1183.484,-30042
1183.5,-30042
1183.531,79185
1183.563,-30042
1183.578,-8196
1183.609,-8196
1183.625,-8197
1183.656,-51887
1183.688,35494
1183.781,35494
1183.797,101030
1183.828,101030
1183.859,-8197
1183.875,-8197
1183.906,-8196
1183.938,13649
1183.984,-30042
1184.0,57340
1184.016,35494
1184.047,35494
1184.078,-8196
1184.109,57340
1184.125,35494
1184.156,-30042
1184.188,-8196
1184.203,13649
1184.234,-8196
1184.25,-30042
1184.281,13649
1184.313,13648
1184.328,-8196
1184.359,-30042
1184.375,57339
1184.406,13649
1184.438,57339
1184.453,-8197
1184.484,13649
1184.5,79184
1184.531,-8197
1184.563,-30042
1184.578,13649
1184.609,13649
1184.625,79185
1184.656,-8197
1184.703,-8196
1184.734,35494
1184.75,-30042
1184.781,-30042
1184.813,57340
1184.828,-30042
1184.859,13649
1184.875,57339
1184.906,13649
1184.938,-30042
1184.984,35494
1185.0,57340
1185.016,-51887
1185.047,-51887
1185.078,13649
1185.094,13649
1185.125,57339
1185.156,-8197
1185.172,-30042
1185.203,-30042
1185.219,-8196
1185.25,79185
1185.281,-8197
1185.297,35494
1185.328,13649
1185.344,35494
1185.375,101030
1185.406,-8196
1185.422,-8196
1185.453,13649
1185.469,57340
1185.5,-30042
1185.531,-30042
1185.547,-8196
1185.578,-30042
1185.594,13649
1185.656,35494
1185.672,13649
1185.688,-51887
1185.719,79184
1185.734,-8197
1185.781,-8197
1185.797,-8196
1185.828,13649
1185.859,-8197
1185.891,57339
1185.922,-30042
1185.969,-30042
1185.984,-51887
1186.016,-8197
1186.047,-51887
1186.063,-30042
1186.094,-30042
1186.125,-8197
1186.156,13649
1186.188,-30042
1186.219,13649
1186.234,-51887
1186.281,-30042
1186.297,-8197
1186.328,79185
1186.359,-8197
1186.391,35494
1186.422,35494
1186.453,35494
1186.469,35494
1186.5,13648
1186.531,101030
1186.609,13649
1186.625,-30042
1186.656,-30042
1186.672,13648
1186.703,13649
1186.734,-30042
1186.766,-51887
1186.797,101030
1186.813,-8197
1186.844,-51887
1186.875,35494
1186.906,13649
1186.922,-30042
1186.969,57339
1186.984,-8197
1187.016,-51887
1187.047,57339
1187.078,-51887
1187.109,-30042
1187.141,35494
1187.172,-8197
1187.188,13649
1187.219,-8196
1187.25,35494
1187.281,57339
1187.313,57339
1187.344,-8196
1187.359,-30042
1187.406,-51887
1187.422,35494
1187.453,-51887
1187.484,79185
1187.578,-30042
1187.594,13649
1187.625,-8196
1187.656,-51887
1187.688,35494
1187.703,13649
1187.734,-30042
1187.766,-30042
1187.797,-8196
1187.813,13649
1187.844,13649
1187.859,-51887
1187.891,57339
1187.922,-30042
1187.938,101030
1187.984,57339
1188.016,-30042
1188.031,13649
1188.047,79185
1188.078,13649
1188.109,-8196
1188.141,-8197
1188.172,35494
1188.188,13649
1188.219,13649
1188.234,35494
1188.266,-8196
1188.297,35494
1188.313,-30042
1188.344,-8196
1188.359,-30042
1188.391,-8197
1188.422,-30042
1188.438,35494
1188.469,35494
1188.547,-30042
1188.578,35494
1188.594,13649
1188.625,-30042
1188.656,79185
1188.688,13649
1188.703,-8197
1188.734,-51887
1188.75,13649
1188.781,79185
1188.813,-30042
1188.828,13649
1188.859,-51887
1188.875,-8197
1188.906,-8197
1188.938,-8197
1188.953,13648
1189.0,122876
1189.031,-8196
1189.047,101030
1189.094,57339
1189.125,13648
1189.156,-51887
1189.172,13649
1189.203,-8196
1189.219,57339
1189.25,35494
1189.281,-8197
1189.297,13649
1189.328,57339
1189.344,57339
1189.375,13648
1189.406,-51887
1189.422,-30042
1189.469,-51887
1189.484,35494
1189.516,13648
1189.531,-8197
1189.578,35494
1189.594,-8197
1189.625,-51887
1189.656,35494
1189.672,-30042
1189.703,35494
1189.719,-8196
1189.75,35494
1189.781,13649
1189.797,-8196
1189.828,-51887
1189.844,-30042
1189.875,-8197
1189.906,-51887
1189.922,-8197
1189.953,-8196
1189.969,35494
1190.016,-30042
1190.031,35494
1190.047,-30042
1190.063,-8196
1190.078,-30042
1190.109,-8197
1190.125,-8197
1190.156,-8197
1190.188,-51887
1190.203,35494
1190.234,13649
1190.25,35494
1190.281,13649
1190.313,-51887
1190.328,-30042
1190.391,-8197
1190.422,57340
1190.453,13649
1190.469,-51887
1190.5,13648
1190.531,13649
1190.547,-30042
1190.578,-8196
1190.594,-30042
1190.625,13649
1190.656,-8197
1190.672,-8197
1190.703,-51887
1190.719,101030
1190.75,13649
1190.781,-30042
1190.797,35494
1190.828,13649
1190.844,79184
1190.875,35494
1190.906,-51887
1190.922,-51887
1190.953,-30042
1190.969,35494
1191.016,-8197
1191.031,35494
1191.047,13649
1191.063,-51887
1191.078,-8197
1191.109,-51887
1191.125,-8196
1191.141,35494
1191.188,-51887
1191.203,-8197
1191.234,13648
1191.266,-30042
1191.281,13648
1191.328,57339
1191.344,13649
1191.375,13649
1191.406,-8196
1191.422,-8197
1191.453,13649
1191.469,13648
1191.5,-30042
1191.531,-51887
1191.547,57339
1191.578,-8197
1191.594,-51887
1191.625,-51887
1191.656,13649
1191.672,-8196
1191.703,35494
1191.719,-8196
1191.75,-30042
1191.781,-30042
1191.797,-30042
1191.828,13649
1191.844,-30042
1191.875,57339
1191.906,-8197
1191.922,-8197
1191.953,-30042
1191.969,-8197
1192.016,57340
1192.031,13649
1192.047,-8197
1192.063,-30042
1192.078,13649
1192.109,-8196
1192.125,-30042
1192.156,57339
1192.203,-51887
1192.234,13649
1192.25,-8196
1192.281,13649
1192.313,35494
1192.328,57339
1192.359,-8197
1192.391,101030
1192.422,-8196
1192.438,-8197
1192.469,-51887
1192.484,-8197
1192.516,13649
1192.547,-51887
1192.563,-30042
1192.594,-30042
1192.609,-30042
1192.641,-30042
1192.672,-30042
1192.688,13649
1192.719,-8196
1192.734,-30042
1192.766,13649
1192.797,-51887
1192.813,-30042
1192.828,-30042
1192.859,13649
1192.875,-51887
1192.891,-8197
1192.906,57339
1192.953,79185
1193.047,35494
1193.078,-30042
1193.094,-8197
1193.125,13649
1193.156,57339
1193.172,101030
1193.203,79185
1193.219,57339
1193.25,-8196
1193.281,13649
1193.297,35494
1193.328,13648
1193.344,13648
1193.375,35494
1193.406,57340
1193.438,35494
1193.453,-8197
1193.484,-8196
1193.5,-8197
1193.531,-30042
1193.563,79185
1193.578,101030
1193.609,-8197
1193.625,-30042
1193.656,-8197
1193.688,-51887
1193.703,57340
1193.734,35494
1193.75,-51887
1193.781,-30042
1193.813,-51887
1193.828,35494
1193.859,35494
1193.875,-51887
1193.906,13649
1193.969,13649
1193.984,13649
1194.016,-8197
1194.047,-8197
1194.063,13649
1194.094,-8197
1194.125,35494
1194.156,-51887
1194.188,57339
1194.203,-8197
1194.234,35494
1194.25,-8197
1194.281,57339
1194.313,13649
1194.328,57339
1194.359,13649
1194.375,13649
1194.406,122876
1194.438,13648
1194.453,-30042
1194.484,-30042
1194.5,-8197
1194.531,-8196
1194.563,35494
1194.578,-8197
1194.609,-8197
1194.625,-8196
1194.656,-51887
1194.688,-51887
1194.703,13649
1194.734,-8197
1194.75,13649
1194.781,35494
1194.813,-8197
1194.891,144721
1194.922,57340
1194.938,13649
1194.984,13649
1195.0,13649
1195.047,13649
1195.078,-8196
1195.109,-51887
1195.141,13649
1195.172,-8196
1195.188,13649
1195.219,13649
1195.234,13649
1195.266,-51887
1195.297,13648
1195.313,-30042
1195.344,13648
1195.359,35494
1195.391,-30042
1195.422,13648
1195.438,13649
1195.469,-30042
1195.484,-8197
1195.516,-8197
1195.547,-8197
1195.563,35494
1195.594,-8196
1195.609,35494
1195.641,35494
1195.672,13649
1195.688,35494
1195.719,-51887
1195.734,-8196
1195.781,35494
1195.813,-30042
1195.828,57340
1195.844,-8196
1195.891,57339
1195.922,-8196
1195.938,-30042
1195.969,-30042
1195.984,13649
1196.016,35494
1196.047,35494
1196.078,35494
1196.094,-30042
1196.109,-8197
1196.141,57339
1196.172,-30042
1196.188,-8196
1196.219,13649
1196.234,57339
1196.266,-30042
1196.297,57339
1196.313,35494
1196.344,13649
1196.359,35494
1196.391,-8196
1196.422,-8197
1196.438,-8197
1196.469,122875
1196.484,35494
1196.516,-30042
1196.547,-8197
1196.563,-8196
1196.594,35494
1196.609,-30042
1196.641,-8196
1196.656,35494
1196.688,-8197
1196.703,-30042
1196.719,79184
1196.75,-8196
1196.781,-8196
1196.813,13648
1196.828,-8197
1196.859,13649
1196.875,-51887
1196.906,35494
1196.938,-30042
1196.953,-8196
1196.984,35494
1197.0,-51887
1197.031,57339
1197.063,13649
1197.094,-51887
1197.109,-30042
1197.125,-8197
1197.141,-8196
1197.188,35494
1197.203,-30042
1197.234,-8197
1197.25,57340
1197.281,-8196
1197.313,-30042
1197.328,13649
1197.359,13649
1197.375,-51887
1197.406,-51887
1197.438,13649
1197.453,-8196
1197.516,-51887
1197.547,-8196
1197.578,57340
1197.594,-8196
1197.625,35494
1197.656,13649
1197.672,-8196
1197.703,13649
1197.719,13648
1197.75,35494
1197.781,13649
1197.797,-30042
1197.828,-30042
1197.844,35494
1197.875,-30042
1197.906,-51887
1197.922,13649
1197.953,35494
1197.969,13649
1198.0,-51887
1198.031,13649
1198.047,13649
1198.078,-8197
1198.109,-30042
1198.125,-8196
1198.141,-30042
1198.156,13648
1198.172,-8197
1198.203,-8196
1198.219,-8197
1198.25,-51887
1198.281,-30042
1198.297,35494
1198.328,13649
1198.344,-8196
1198.406,13648
1198.438,-8196
1198.469,57339
1198.5,-30042
1198.531,-30042
1198.547,35494
1198.578,-30042
1198.594,35494
1198.625,-8196
1198.656,-51887
1198.672,-8197
1198.703,-51887
1198.719,13649
1198.75,-8196
1198.781,-30042
1198.797,122876
1198.813,-8197
1198.844,-51887
1198.859,13648
1198.875,-51887
1198.891,-30042
1198.922,-8196
1198.938,-8196
1198.969,13648
1198.984,-30042
1199.016,-8196
1199.047,13649
1199.063,-8197
1199.109,-8197
1199.125,13649
1199.141,-30042
1199.172,35494
1199.188,35494
1199.219,13649
1199.234,13649
1199.266,-8197
1199.328,-51887
1199.359,-51887
1199.391,-51887
1199.422,-8197
1199.438,-8196
1199.469,35494
1199.484,-8197
1199.516,101030
1199.547,35494
1199.563,-30042
1199.594,13649
1199.609,-8196
1199.641,13648
1199.672,79185
1199.688,-8197
1199.719,35494
1199.734,35494
1199.766,-30042
1199.797,-51887
1199.813,-30042
1199.844,13649
1199.859,-51887
1199.891,-30042
1199.922,-51887
1199.938,-8197
1199.969,57340
1199.984,-30042
1200.016,-30042
1200.047,-8196
1200.063,79185
1200.109,-30042
1200.125,-30042
1200.141,13649
1200.156,-8197
1200.172,-8196
1200.188,13649
1200.25,13649
1200.266,13648
1200.313,35494
1200.359,-51887
1200.375,13648
1200.406,13649
1200.438,-51887
1200.453,-51887
1200.484,57339
1200.5,13649
1200.531,-8197
1200.563,57339
1200.578,-51887
1200.609,13649
1200.625,-30042
1200.656,13649
1200.688,-30042
1200.703,-8196
1200.734,-51887
1200.75,13648
1200.781,-51887
1200.813,-8196
1200.828,-51887
1200.859,-30042
1200.875,79185
1200.906,-8196
1200.938,57340
1200.953,-30042
1200.984,-8196
1201.0,79185
1201.031,13648
1201.063,13649
1201.078,79185
1201.125,13649
1201.156,-30042
1201.172,-30042
1201.188,79185
1201.203,13649
1201.234,-51887
1201.281,-51887
1201.297,-51887
1201.328,-51887
1201.344,-8197
1201.375,-8197
1201.406,122875
1201.422,-8197
1201.453,79185
1201.469,13649
1201.5,-8196
1201.531,57339
1201.547,13649
1201.578,35494
1201.594,-8197
1201.625,-30042
1201.656,-30042
1201.672,-30042
1201.703,-8197
1201.719,13649
1201.75,-30042
1201.781,-30042
1201.797,35494
1201.813,-30042
1201.844,13648
1201.859,35494
1201.891,-8196
1201.922,35494
1201.938,-8197
1201.969,-8197
1201.984,13649
1202.016,13649
1202.094,-30042
1202.125,-51887
1202.141,35494
1202.156,35494
1202.172,-30042
1202.188,-8196
1202.203,-30042
1202.234,-8196
1202.25,13649
1202.297,13649
1202.328,-51887
1202.344,-51887
1202.375,13648
1202.406,-30042
1202.422,-30042
1202.453,-8196
1202.469,35494
1202.5,13649
1202.531,-8197
1202.547,-30042
1202.578,-30042
1202.594,101030
1202.625,-30042
1202.656,-30042
1202.672,-8197
1202.703,79185
1202.719,-8196
1202.75,13649
1202.781,13649
1202.797,35494
1202.813,144721
1202.844,-8197
1202.859,57340
1202.891,13649
1202.922,-51887
1202.938,-8196
1202.969,-8196
1202.984,-8196
1203.016,-8197
1203.047,-30042
1203.063,-30042
1203.156,57339
1203.172,35494
1203.188,13649
1203.219,-30042
1203.234,-30042
1203.266,13649
1203.313,35494
1203.344,-8196
1203.359,-51887
1203.391,13649
1203.422,57340
1203.438,-30042
1203.469,-51887
1203.484,35494
1203.516,79185
1203.547,35494
1203.563,-51887
1203.594,79185
1203.609,13649
1203.641,-51887
1203.672,-8196
1203.688,79185
1203.719,-8197
1203.734,79184
1203.766,13649
1203.797,13649
1203.813,-51887
1203.844,79184
1203.859,-8196
1203.891,35494
1203.922,-8197
1203.938,-51887
1203.969,-8197
1203.984,-8197
1204.016,-8196
1204.094,57339
1204.109,79185
1204.125,-8197
1204.156,79185
1204.188,-51887
1204.219,79184
1204.234,-8197
1204.266,-8196
1204.297,57340
1204.313,-8197
1204.344,79185
1204.359,-51887
1204.391,35494
1204.422,-51887
1204.438,-51887
1204.469,-8197
1204.484,13649
1204.516,-8196
1204.547,35494
1204.563,-8197
1204.594,13649
1204.609,13649
1204.641,-30042
1204.672,-30042
1204.688,13649
1204.719,13649
1204.734,35494
1204.766,13649
1204.797,-51887
1204.813,-8197
1204.844,-8196
1204.859,-30042
1204.891,-8197
1204.922,13649
1204.938,13648
1204.969,-51887
1204.984,-51887
1205.016,-8196
1205.047,13649
1205.063,-30042
1205.094,-8197
1205.109,-30042
1205.156,13649
1205.188,-30042
1205.219,-30042
1205.25,-51887
1205.281,-30042
1205.297,35494
1205.328,-30042
1205.344,35494
1205.375,13649
1205.406,-8197
1205.422,79185
1205.453,57339
1205.469,-30042
1205.5,-8197
1205.531,79185
1205.547,-30042
1205.578,-8196
1205.594,-30042
1205.625,-8197
1205.656,-30042
1205.672,57339
1205.703,-8196
1205.719,-8196
1205.75,13649
1205.781,-30042
1205.797,13648
1205.813,-30042
1205.891,35494
1205.906,-8196
1205.938,-8196
1205.953,13649
1205.984,-30042
1206.0,-8197
1206.031,-51887
1206.063,-8197
1206.078,35494
1206.109,-8197
1206.125,-51887
