Time,Total
47.672,1003691
47.687,872619
47.734,1025536
47.765,938155
47.797,960001
47.812,1309526
47.844,938155
47.859,828928
47.89,960001
47.906,1243990
47.937,1134763
47.969,1025536
47.984,1025536
48.015,1025536
48.031,872619
48.062,741547
48.078,741547
48.109,763392
48.125,785237
48.14,1178453
48.156,850774
48.187,1069227
48.203,960001
48.234,894464
48.25,1156609
48.265,566784
48.297,719702
48.312,1003691
48.344,1025537
48.359,1375061
48.375,1091072
48.39,1112918
48.422,1069227
48.437,894465
48.469,938155
48.484,850773
48.5,1112917
48.531,960001
48.547,1069227
48.578,1047382
48.594,1003691
48.625,1265835
48.656,916310
48.672,1047382
48.703,916310
48.75,872619
48.781,763392
48.797,807083
48.812,632321
48.844,1243989
48.859,741547
48.875,1200299
48.89,916310
48.922,1112918
48.953,960001
48.969,1134763
49.0,1200299
49.015,741547
49.047,1178454
49.062,785237
49.094,894464
49.109,1047382
49.14,850774
49.156,894464
49.203,850774
49.219,1222145
49.25,828928
49.265,1047382
49.297,1047382
49.312,960000
49.344,960000
49.359,828928
49.39,850774
49.406,938155
49.453,1069227
49.469,807083
49.484,1025536
49.515,1134763
49.531,872619
49.562,1047382
49.578,1309526
49.625,1200299
49.672,981846
49.687,960000
49.734,916309
49.765,872619
49.781,894465
49.812,1112918
49.844,1156608
49.875,1287681
49.89,872619
49.922,1003691
49.937,916310
49.969,1156609
49.984,938155
50.015,981846
50.031,807083
50.078,872619
50.094,1047382
50.125,938155
50.14,1047382
50.172,1156608
50.187,828929
50.219,763392
50.234,1091073
50.265,828929
50.281,1025536
50.328,719702
50.344,1091072
50.375,1112918
50.39,1112918
50.422,741547
50.437,1156608
50.453,719702
50.484,1134763
50.5,1025536
50.531,1025536
50.547,1112918
50.578,654166
50.594,1091073
50.64,916309
50.687,1047382
50.703,872619
50.719,1112918
50.734,828928
50.75,1222145
50.797,872619
50.828,1331371
50.844,828929
50.875,1418752
50.89,697856
50.922,1003691
50.937,981846
50.969,1287681
50.984,850774
51.015,1003691
51.031,1112917
51.078,807083
51.094,894465
51.125,1003691
51.14,763393
51.172,1069227
51.187,1178454
51.219,1025536
51.234,1003691
51.265,1134763
51.281,960000
51.328,872619
51.344,1265835
51.375,850774
51.39,785238
51.422,763393
51.437,938155
51.469,981846
51.5,872619
51.515,785238
51.547,960000
51.578,1222144
51.594,850774
51.609,894465
51.64,785237
51.656,697857
51.687,872619
51.719,828929
51.734,785238
51.765,632321
51.781,894465
51.812,1069227
51.844,610475
51.875,1134763
51.89,828928
51.922,807083
51.937,894464
51.969,981846
51.984,1112918
52.015,872619
52.031,676011
52.078,763393
52.094,1069227
52.125,1112918
52.14,785238
52.172,1003691
52.187,938155
52.219,1047382
52.234,1003691
52.265,1134763
52.281,916309
52.328,850773
52.344,916310
52.359,872619
52.39,1003691
52.406,785238
52.437,850774
52.469,763392
52.484,916310
52.515,1025536
52.547,763393
52.562,741547
52.594,872619
52.609,938155
52.656,654166
52.672,785238
52.687,1091072
52.719,1156608
52.734,828929
52.75,1309526
52.765,632321
52.781,894464
52.797,676011
52.828,1222145
52.844,1003691
52.859,872619
52.906,719702
52.937,697857
52.953,981846
52.984,632321
53.0,1134763
53.031,872619
53.062,654166
53.078,981846
53.109,960000
53.125,828929
53.156,938155
53.187,872619
53.203,938155
53.234,719702
53.25,916310
53.281,1156609
53.297,894464
53.328,1091072
53.344,1091072
53.375,938155
53.39,807083
53.422,763393
53.453,1047382
53.484,1003691
53.5,872619
53.531,1091073
53.547,1112918
53.578,1069227
53.594,828928
53.625,1047382
53.656,741547
53.687,981845
53.703,807083
53.734,741547
53.765,916310
53.781,785238
53.828,828928
53.844,1134763
53.875,960001
53.89,1091072
53.922,807083
53.937,785238
53.969,1200299
53.984,850773
54.015,981846
54.031,785237
54.078,807083
54.094,960000
54.125,938155
54.14,894464
54.172,960001
54.187,763393
54.219,1025537
54.234,960001
54.265,566785
54.281,741547
54.328,632321
54.344,1091072
54.375,807083
54.39,741547
54.406,960000
54.437,981846
54.469,544939
54.484,1025537
54.515,654166
54.547,785238
54.562,916310
54.594,850774
54.609,1025536
54.656,894465
54.672,807083
54.687,1091073
54.719,938155
54.734,981846
54.75,850774
54.765,544939
54.828,1091072
54.844,785238
54.875,960001
54.89,850774
54.906,807083
54.937,741547
54.953,894465
54.969,960001
55.0,981846
55.047,850774
55.062,807083
55.078,1003691
55.094,1156608
55.14,654166
55.187,850774
55.219,938155
55.265,981846
55.297,632320
55.344,719701
55.375,1069227
55.422,807083
55.469,960000
55.5,850774
55.531,981846
55.578,654165
55.609,872619
55.625,1025537
55.656,872619
55.672,676011
55.703,676011
55.765,872619
55.797,719702
55.828,981846
55.844,828929
55.859,1112917
55.89,1309526
55.906,697857
55.922,807083
55.969,894465
55.984,544939
56.0,872619
56.031,1003691
56.078,741547
56.109,981845
56.125,960000
56.14,960001
56.172,1134763
56.203,981846
56.25,938155
56.297,916310
56.328,697856
56.359,981846
56.39,850773
56.406,632321
56.422,981846
56.453,938155
56.5,1287681
56.531,894465
56.578,610475
56.609,850774
56.656,938155
56.672,719702
56.703,807083
56.719,850774
56.75,1112917
56.781,850773
56.828,1069227
56.875,697856
56.89,938155
56.922,763392
56.969,807083
57.015,1091072
57.047,785238
57.078,807083
57.125,894464
57.156,981846
57.203,763393
57.234,697856
57.265,610475
57.297,1134763
57.312,894465
57.328,588630
57.359,981846
57.406,938155
57.453,523094
57.484,828929
57.515,872619
57.547,741547
57.578,828928
57.594,1134763
57.609,479403
57.656,719702
57.687,1069227
57.734,938155
57.75,981846
57.765,981846
57.812,676011
57.844,719702
57.859,807083
57.875,697857
57.89,938155
57.906,719702
57.937,719702
57.969,654165
58.0,1025537
58.047,938155
58.078,785238
58.125,697856
58.172,960001
58.219,981846
58.25,763392
58.297,1003691
58.328,828928
58.375,785238
58.422,1091072
58.469,1047381
58.484,763392
58.5,697856
58.547,872619
58.578,981846
58.625,807083
58.672,828928
58.719,1047382
58.75,807083
58.797,872619
58.828,741547
58.859,850773
58.89,654166
58.922,785238
58.953,1069227
58.969,894465
59.015,960001
59.047,1025536
59.094,894464
59.14,1003691
59.172,719702
59.219,807083
59.25,719702
59.265,741547
59.297,763393
59.328,938155
59.375,676011
59.406,741547
59.453,850774
59.484,828928
59.531,938155
59.562,960001
59.578,850774
59.594,610475
59.64,763392
59.687,1265835
59.719,632321
59.765,960000
59.781,1069227
59.812,981845
59.859,588630
59.875,763392
59.906,916310
59.922,763393
59.953,960000
60.0,807083
60.031,741547
60.062,1003691
60.094,676011
60.109,697857
60.125,719702
60.14,1025537
60.156,1069227
60.219,1265835
60.25,872619
60.297,981846
60.312,654166
60.328,828929
60.375,719702
60.422,960000
60.469,850774
60.5,981846
60.531,654165
60.578,588629
60.609,741547
60.625,807083
60.64,741547
60.703,785237
60.719,654166
60.765,1003691
60.812,719702
60.844,697857
60.859,566785
60.875,763392
60.906,1025537
60.922,807083
60.953,785238
61.0,1047382
61.015,610475
61.031,1025537
61.078,785238
61.109,916310
61.156,850774
61.187,763392
61.203,872619
61.25,916310
61.281,916310
61.312,916310
61.359,1025537
61.39,1178453
61.422,938155
61.469,981846
61.5,1025536
61.515,1003691
61.562,544939
61.594,807083
61.609,741547
61.625,763393
61.672,828929
61.719,676011
61.75,654166
61.765,719702
61.781,654166
61.828,654166
61.844,566784
61.859,719702
61.89,828929
61.906,872619
61.922,632320
61.969,828929
61.984,654166
62.0,719701
62.047,544939
62.094,872619
62.14,872619
62.172,1134763
62.219,632321
62.265,763392
62.297,785238
62.328,894465
62.359,894465
62.39,654166
62.437,676011
62.453,828928
62.5,807083
62.547,828928
62.578,807083
62.594,828929
62.609,741547
62.656,741547
62.687,741547
62.734,785238
62.765,981846
62.797,719702
62.828,807083
62.859,654165
62.89,1047382
62.922,719702
62.969,1003691
63.0,981846
63.047,828928
63.078,654166
63.109,894464
63.156,785238
63.187,785238
63.234,828929
63.265,807083
63.297,872619
63.344,828928
63.375,632321
63.39,785238
63.422,807083
63.453,632321
63.484,938155
63.531,566784
63.562,850774
63.609,654165
63.64,763392
63.672,807083
63.703,807083
63.719,916309
63.765,610475
63.797,632320
63.828,872619
63.859,719702
63.89,1025537
63.922,1003691
63.969,676011
63.984,632320
64.0,894464
64.031,1025536
64.078,654166
64.109,501248
64.156,872619
64.187,632321
64.219,763392
64.265,719702
64.297,632321
64.344,807083
64.39,938155
64.422,741547
64.453,566785
64.5,916309
64.547,938155
64.578,1025536
64.609,828929
64.656,413867
64.687,741547
64.734,828928
64.781,894464
64.812,916310
64.844,828929
64.875,763393
64.906,785238
64.937,566784
64.984,894465
65.031,676011
65.062,588629
65.078,697856
65.109,741547
65.14,981846
65.172,719702
65.219,872619
65.265,654165
65.297,654166
65.344,632320
65.39,916310
65.422,719702
65.469,697857
65.5,785238
65.547,741547
65.594,566784
65.64,960000
65.672,741547
65.703,960001
65.75,850774
65.797,763392
65.812,807083
65.859,938155
65.875,894465
65.906,588630
65.937,697856
65.984,632320
66.015,676011
66.062,763393
66.094,741547
66.14,719702
66.172,807083
66.203,807083
66.25,741547
66.297,916310
66.328,850774
66.375,719701
66.406,697856
66.453,894465
66.484,741547
66.531,763392
66.562,894465
66.594,566784
66.64,807083
66.672,697856
66.719,479403
66.75,807083
66.797,697857
66.828,676011
66.844,676011
66.875,676011
66.906,872619
66.937,588630
66.969,741547
67.015,697857
67.047,894464
67.094,916310
67.125,872619
67.156,676011
67.203,501249
67.219,1025537
67.265,872619
67.297,850774
67.344,654166
67.375,544939
67.406,960001
67.453,741547
67.484,785237
67.531,807083
67.562,872619
67.594,697857
67.64,763392
67.672,566785
67.719,697856
67.765,807083
67.812,1069227
67.828,697856
67.859,479403
67.875,785238
67.89,872619
67.937,523094
67.969,741547
68.0,413867
68.031,719702
68.078,807083
68.109,523094
68.156,785238
68.187,763393
68.219,610475
68.265,588630
68.297,588630
68.344,654166
68.375,894464
68.406,1025537
68.453,697856
68.484,588630
68.531,632321
68.562,588630
68.594,588630
68.64,479403
68.672,916310
68.703,654166
68.734,719702
68.765,981846
68.828,632320
68.844,916310
68.89,894465
68.906,894464
68.922,501249
68.969,981846
69.015,741547
69.031,785238
69.078,654166
69.109,807083
69.156,654165
69.172,763393
69.219,632320
69.25,719702
69.297,785238
69.328,741547
69.359,785238
69.39,807083
69.422,916309
69.469,697857
69.5,566784
69.531,676011
69.562,828929
69.609,763393
69.64,654166
69.672,763392
69.703,654165
69.75,610475
69.781,501249
69.828,763393
69.844,894464
69.875,741547
69.89,916310
69.906,785238
69.922,807083
69.953,763392
70.0,566784
70.031,588630
70.062,588630
70.109,828928
70.125,741547
70.14,566785
70.172,610475
70.203,654165
70.234,785238
70.281,697857
70.312,588630
70.359,632321
70.406,588629
70.422,850774
70.469,763393
70.5,828929
70.547,697856
70.562,894464
70.609,785238
70.625,610475
70.656,872619
70.703,850774
70.734,479403
70.765,435713
70.797,741547
70.859,1003691
70.875,457558
70.89,632321
70.922,763393
70.969,610475
71.015,763393
71.047,741547
71.078,763393
71.125,654166
71.172,413867
71.203,894464
71.234,741547
71.265,632321
71.297,763393
71.328,785238
71.359,566784
71.406,676011
71.422,566785
71.453,741547
71.484,566785
71.515,676011
71.562,632320
71.578,872619
71.609,523094
71.656,697857
71.672,588629
71.703,719702
71.734,632320
71.781,785238
71.812,981846
71.828,654166
71.859,501249
71.89,544939
71.922,654166
71.969,785238
71.984,588630
72.015,850773
72.062,850774
72.094,544939
72.125,610475
72.14,763392
72.172,850774
72.219,544939
72.234,697857
72.265,523094
72.312,544939
72.344,479403
72.375,828928
72.39,654166
72.422,523094
72.469,785238
72.5,676011
72.547,457558
72.562,588630
72.594,763393
72.609,697857
72.656,741547
72.672,719701
72.703,785238
72.734,741547
72.765,763393
72.812,741547
72.844,632321
72.875,676011
72.906,763393
72.953,938155
72.969,741547
73.0,654166
73.047,697857
73.078,960001
73.109,697856
73.125,676011
73.156,676011
73.203,807083
73.234,588630
73.265,828929
73.281,894465
73.312,676011
73.359,894464
73.375,741547
73.406,763392
73.453,872619
73.469,676011
73.5,938155
73.515,479403
73.547,566785
73.562,763393
73.609,632321
73.64,544939
73.656,435712
73.687,501249
73.734,610475
73.75,544939
73.781,828928
73.828,872619
73.859,697856
73.89,676011
73.906,719702
73.937,676011
73.984,719702
74.015,654166
74.031,828929
74.062,501249
74.109,938155
74.14,719702
74.172,828928
74.187,1222145
74.234,960001
74.265,479403
74.297,807083
74.328,523094
74.359,676011
74.375,544939
74.422,479403
74.437,523094
74.469,566785
74.515,828928
74.531,588630
74.578,676011
74.594,610475
74.625,501248
74.672,719702
74.687,763393
74.734,479403
74.75,741547
74.781,872619
74.828,1025536
74.844,566784
74.875,610475
74.906,654166
74.953,850774
74.984,610475
75.015,697857
75.031,654166
75.062,654166
75.109,610475
75.125,588630
75.14,544939
75.203,763393
75.219,741547
75.234,457558
75.281,457558
75.328,741547
75.359,523094
75.39,588629
75.437,632321
75.469,676011
75.5,741547
75.547,632320
75.578,588630
75.609,457558
75.656,697857
75.687,741547
75.719,566785
75.75,719702
75.797,697857
75.828,763392
75.875,610475
75.89,632320
75.937,676011
75.953,894465
75.969,872619
76.015,479403
76.047,676011
76.078,610475
76.094,544939
76.14,632321
76.172,676011
76.203,719702
76.234,610475
76.281,719702
76.312,872619
76.344,632321
76.375,828929
76.406,763393
76.437,457557
76.484,785238
76.515,501249
76.547,544939
76.578,676011
76.625,588630
76.656,785237
76.687,719702
76.719,348331
76.765,544939
76.781,566785
76.828,916310
76.859,676011
76.89,719702
76.906,501248
76.953,697856
76.969,566784
76.984,632321
77.015,523093
77.047,697856
77.094,807083
77.125,676011
77.156,719702
77.203,676011
77.234,544939
77.265,435713
77.297,741547
77.344,479403
77.375,348331
77.406,807083
77.437,588630
77.484,807083
77.515,654166
77.547,632321
77.578,523094
77.609,676011
77.656,697857
77.687,676011
77.719,676011
77.765,632321
77.797,544939
77.828,697857
77.859,392022
77.89,413867
77.906,435712
77.922,588630
77.969,676011
78.0,413867
78.047,676011
78.078,632320
78.109,894465
78.156,632321
78.172,239105
78.219,544939
78.25,697856
78.297,544939
78.312,676011
78.359,872619
78.39,676011
78.437,676011
78.469,610475
78.5,785238
78.547,610475
78.578,785237
78.609,610475
78.656,763393
78.719,370176
78.734,588630
78.781,741547
78.797,610475
78.844,676011
78.859,588630
78.906,697857
78.922,697857
78.969,610475
79.015,392022
79.047,960000
79.078,413867
79.109,676011
79.14,850773
79.187,632321
79.219,741547
79.265,719702
79.281,523094
79.328,763393
79.375,544939
79.406,676011
79.437,413867
79.469,697856
79.515,588630
79.562,719702
79.578,763393
79.609,413867
79.64,501249
79.687,544939
79.719,479403
79.75,610475
79.797,523094
79.828,610475
79.844,697856
79.89,457558
79.906,850774
79.937,566785
79.969,566784
80.015,763392
80.031,697856
80.078,697856
80.094,610475
80.109,719702
80.14,523094
80.172,588630
80.203,654166
80.234,785238
80.281,632321
80.312,544939
80.359,544939
80.39,741547
80.422,610475
80.453,741547
80.469,654165
80.5,523094
80.515,632321
80.547,632320
80.578,676011
80.609,501248
80.656,413867
80.703,697857
80.734,632320
80.765,523094
80.812,828929
80.859,523094
80.906,654165
80.937,370177
80.984,566784
81.015,479403
81.047,654166
81.094,741547
81.14,501248
81.156,610475
81.203,872619
81.234,654166
81.281,588630
81.328,632320
81.359,654166
81.375,719702
81.422,479403
81.469,763393
81.515,719702
81.547,654166
81.594,588630
81.625,676011
81.656,566784
81.687,828928
81.719,523094
81.765,544939
81.812,610475
81.844,566785
81.875,610475
81.89,654166
81.922,566784
81.953,501248
81.984,632320
82.031,676011
82.078,392022
82.109,544939
82.14,632320
82.187,763392
82.203,523094
82.219,632321
82.25,479403
82.297,457558
82.344,697856
82.39,654166
82.422,807083
82.453,610475
82.5,370177
82.531,807083
82.562,807083
82.594,741547
82.625,544939
82.656,523094
82.672,457558
82.703,610475
82.734,523094
82.781,413867
82.812,632320
82.844,828928
82.875,457558
82.89,457558
82.922,828928
82.937,828928
82.984,654166
83.015,479403
83.031,479403
83.047,610475
83.14,719702
83.156,544939
83.187,479403
83.203,588629
83.234,544939
83.265,894465
83.297,610475
83.344,413867
83.39,807083
83.406,479403
83.453,588630
83.484,676011
83.5,697857
83.515,807083
83.547,370177
83.594,828929
83.625,544939
83.672,588629
83.687,697856
83.734,676011
83.765,719702
83.781,828928
83.797,719702
83.844,544939
83.859,654166
83.89,435713
83.906,610475
83.953,719702
83.984,544939
84.015,544939
84.047,632320
84.078,326486
84.094,654166
84.125,741547
84.156,632321
84.172,348331
84.203,632320
84.234,610475
84.281,610475
84.328,785238
84.359,785238
84.39,610475
84.422,566785
84.437,654166
84.453,697857
84.5,610475
84.547,588630
84.578,544939
84.625,697857
84.656,479403
84.703,523094
84.734,435712
84.75,610475
84.765,588629
84.797,501248
84.828,566785
84.844,588630
84.859,588630
84.875,676011
84.937,807083
84.953,457558
84.969,501248
85.0,413867
85.047,610475
85.078,697857
85.094,632321
85.125,435713
85.14,894465
85.156,544939
85.203,501249
85.234,588630
85.281,566784
85.312,544939
85.359,523094
85.39,741547
85.437,676011
85.469,697857
85.515,370176
85.547,719702
85.594,566784
85.625,413867
85.64,785238
85.656,544939
85.687,501248
85.734,697857
85.797,850774
85.844,435712
85.859,828929
85.906,741547
85.969,479403
85.984,566784
86.031,457558
86.062,741547
86.109,588630
86.156,610475
86.203,566785
86.234,697857
86.281,217259
86.297,479403
86.328,697857
86.344,588630
86.375,588630
86.422,566785
86.469,807083
86.515,501248
86.531,523094
86.578,588629
86.609,785238
86.672,566785
86.719,348331
86.75,588630
86.797,807083
86.844,457558
86.859,392022
86.89,566785
86.906,632320
86.922,566784
86.969,741547
86.984,654166
87.031,479403
87.062,719702
87.078,916309
87.109,632321
87.14,566784
87.187,654166
87.219,544939
87.234,632321
87.25,697857
87.281,676011
87.328,697856
87.375,523094
87.422,632321
87.453,523094
87.5,719702
87.547,588629
87.562,392022
87.578,654166
87.609,763392
87.64,566785
87.656,457558
87.672,392022
87.719,872619
87.765,544939
87.797,588630
87.844,588630
87.875,697857
87.89,523093
87.937,632321
87.969,348331
88.015,413867
88.062,566785
88.094,523094
88.109,828928
88.125,566784
88.156,523093
88.203,588630
88.234,523094
88.265,523094
88.281,435712
88.312,457558
88.359,588630
88.422,457558
88.469,654166
88.5,523094
88.547,435713
88.562,457557
88.594,676011
88.609,566784
88.64,544939
88.687,392022
88.734,566785
88.781,435713
88.812,544939
88.859,566785
88.875,632321
88.906,654166
88.937,501248
89.0,741547
89.062,457558
89.078,741547
89.109,479403
89.156,413867
89.187,392022
89.234,697856
89.297,654166
89.344,654166
89.375,566785
89.422,588630
89.469,479403
89.515,610475
89.531,501249
89.578,763392
89.609,719702
89.64,544939
89.656,894464
89.687,479403
89.734,588630
89.781,523094
89.828,457558
89.859,676011
89.875,457558
89.89,566784
89.906,479403
89.937,588630
89.953,479403
90.0,676011
90.047,632321
90.062,413867
90.094,501249
90.109,457558
90.125,719702
90.187,479403
90.203,435713
90.234,610475
90.265,676011
90.312,566784
90.344,501249
90.359,435713
90.375,435712
90.422,588630
90.469,741547
90.5,544939
90.547,435712
90.594,741547
90.64,610475
90.672,654166
90.687,435712
90.719,610474
90.75,435712
90.797,610475
90.844,741547
90.859,501249
90.875,719702
90.89,392022
90.922,413867
90.937,566784
90.969,610475
90.984,435713
91.015,523094
91.062,457558
91.109,719702
91.14,763393
91.187,523094
91.234,610475
91.25,413867
91.265,523094
91.312,654166
91.359,566785
91.406,501248
91.422,719702
